developer,app_name,price,year
,alex cross,3.99,2013
,after dark: seconds apart,3.99,2011
,the bank job,3.99,2008
,after dark: the reeds,3.99,2010
,after dark horrorfest 4: the final,3.99,2010
,american heist,3.99,2015
,blair witch 2: book of shadows,3.99,2001
ensenasoft,mini golf mundo,4.99,2016
skobbejak games,'n verlore verstand soundtrack,4.99,2016
skybox labs,tastee: lethal tactics,14.99,2016
,counterpunch,3.99,2013
"smiteworks usa, llc",fantasy grounds - the sinking: complete serial - pfrpg,34.99,2016
dogenzaka lab,my secret pets!,15.99,2016
proximity games,bizarre earthquake,1.99,2016
simon says: play!,catyph: the kunci experiment,11.99,2016
axis games,meld,9.99,2016
cold tea studio,fantasy tales online,0.0,2016
"smiteworks usa, llc",fantasy grounds - 5e: champion's rest,6.99,2016
cold tea studio,fantasy tales online - frontier pack,19.99,2016
herrero games,super blue fighter,0.99,2016
winch gate property limited,ryzom,0.0,2016
"m2 co.,ltd",malus code,12.99,2016
ageod,wars of napoleon,39.99,2015
panoramik inc,forge of gods (rpg),0.0,2016
"egidijus bachur,alexey davydov",scrap garden,9.99,2016
slightly mad studios,project cars - pagani nürburgring combined track expansion,3.99,2016
imagitech,theory test uk 2016/17 - driving test success,12.99,2016
anthony kozak,geo master,2.99,2016
sundae factory,ecotone,8.99,2016
sanzaru games inc.,tron run/r cycle extender bundle,2.99,2016
"badfly interactive, a.s.",dead effect 2,11.99,2016
tactic studios inc.,immortal empire - master pack,79.99,2016
"chocolate homunculus,tilt studios",spunk and moxie,3.99,2016
treeform,istrolid,0.0,2016
"daniel ritchie - squirreldome.com,philip staiger - thebest3d.com",pd howler 10,39.99,2016
"geoff ""zag"" keene",unfortunate spacemen,14.99,2016
sunight games,rogue port - red nightmare,0.99,2016
paradox development studio,stellaris,39.99,2016
soul catapult,elements soundtrack,1.99,2016
stegalosaurus game development,army of tentacles: new game+ benefits,3.99,2016
parallaxian pty ltd,atulos online - reaper & orc,19.99,2016
matthias magnussen,run turn die,2.99,2016
jae lee,shaolin vs wutang,12.99,2016
cyberconnect2 co. ltd.,naruto shippuden: ultimate ninja storm 4 - the sound four characters pack,6.99,2016
smashriot llc,dr. spacezoo,14.99,2016
red dot games,car mechanic simulator 2015 - performance dlc,4.99,2016
comipo! llp,comipo!: kids dressy,14.99,2016
comipo! llp,comipo!: kids sporty,14.99,2016
quick click games,save halloween: city of witches,4.99,2015
jean-baptiste simillon,alien blitz,6.99,2016
batcat games,p-3 biotic,3.99,2016
blackmark studio,sea dogs: to each his own - the final lesson,3.99,2016
runestone games limited,mystery castle,9.99,2016
aldorlea games,girlfriend rescue - super savefiles,0.99,2016
"smiteworks usa, llc",fantasy grounds - wild thing - pfrpg,6.99,2016
berserk games,tabletop simulator - mr. game!,4.99,2016
dualhaze,sinful eden,6.99,2016
sharpened edge studios,star saviors,1.99,2016
sharpened edge studios,saviors remastered soundtrack,0.99,2016
stereo7 games,magic quest,1.99,2016
pinterac,battlestick,0.0,2016
cyanide studios,blood bowl 2 - norse,6.99,2016
s.c. 16 bit nights s.r.l.,flesh eaters,1.99,2016
freakinware studios,worm.is: the game,0.0,2016
chronicle games,secrets of deep earth shrine,7.99,2016
cyberlink,cyberlink colordirector 4,99.99,2016
liber primus games,a land fit for heroes,0.0,2016
game studio abraham stolk inc.,"imhotep, pyramid builder",7.99,2016
maithonis studios,kinacoustic,9.99,2016
taranasus studio,void 21 official sound track,2.99,2016
tfdi design,fsx: steam edition - 737 extreme sound add-on,12.99,2016
united independent entertainment gmbh,safety driving simulator: car,4.99,2016
nikita nefedov,liveza: death of the earth,2.99,2016
united independent entertainment gmbh,safety driving simulator: motorbike,4.99,2016
rex,fsx: steam edition - rex soft clouds add-on,9.99,2016
tactic studios inc.,immortal empire - mercenary pack,49.99,2016
scs software,euro truck simulator 2 - slovak paint jobs pack,0.99,2016
"4edgesgames,visumeca",lavapools,4.99,2016
scs software,euro truck simulator 2 - italian paint jobs pack,0.99,2016
ravegan,blue rider - original soundtrack,0.0,2016
leadwerks software,leadwerks game engine - mercenary action figure,9.99,2016
four winged studio,escape this,0.99,2016
harotobira,cyber city 2157: the visual novel,5.99,2016
wish fang,i and me,9.99,2016
toffee games,earn to die 2,4.99,2016
milestone s.r.l.,mxgp2 - agueda and bastogne tracks,6.99,2016
bad seed,the beggar's ride,5.99,2016
"gustav ""goffa"" söderström",castle heist: chapter 1,2.99,2016
nomad games,talisman - the nether realm expansion,3.99,2016
talecore studios,midvinter,4.99,2016
michael howard,origin of destiny - donation #1,4.99,2016
halisson,the renegades of orion 2.0 - apocalypse dlc #2,0.99,2016
dan_d,hack_it,4.99,2016
daniel riley,color chaos,0.99,2016
space wedgie,gun rocket,1.99,2016
red mount media,deer man soundtrack,4.99,2016
space wedgie,gun rocket - soundtrack,0.99,2016
trion worlds,trove - soundtrack vol. 1,6.99,2016
ensenasoft,mop operation cleanup,4.99,2016
neuron games,bug n out,2.99,2016
sylvain harlaut,aurora dusk: steam age,9.99,2016
raptor claw games,pro gamer manager,9.99,2016
"cave interactive co.,ltd.",deathsmiles manabu namiki selection premium arrange album,4.99,2016
"cave interactive co.,ltd.",deathsmiles arrange album,4.99,2016
bouchard industries,logic missile,0.99,2016
ed farage,so long earth,3.99,2016
nozon,cars,0.0,2016
ze_pilot,demo pack 12gb,0.0,2016
"sergey marchenko,vyacheslav ozolnieks",chill the piro,1.99,2016
aratog llc,астролорды: искусный воин,34.99,2016
ze_pilot,demo pack 1,0.0,2016
hex entertainment,hex: primal dawn bundle,14.99,2016
minddesk software gmbh,qubicle voxel editor,19.99,2016
vr designs,decisive campaigns: barbarossa,49.99,2015
edevox,flag n frag,1.99,2016
314 arts,vengeance,8.99,2016
ejrgames,abrix the robot,9.99,2016
gentle ghouls,initia: elemental arena,11.99,2016
tall story studios,guardians of victoria,1.99,2016
fastermind games,selenon rising,5.99,2016
static dreams,ego protocol demo,0.0,2016
3dduo,classic fun collection 5 in 1,3.99,2016
,is defense editor,0.0,2016
andré bertaglia,bibou,0.99,2016
coronado games,starship corporation,19.99,2016
bossa studios,worlds adrift island creator,0.0,2016
rainbow goats studio,skyreach,0.0,2016
heluo studio,侠客风云传(tale of wuxia),16.99,2016
rionix,new yankee in king arthur's court,4.99,2016
10tons ltd,neon chrome,14.99,2016
10tons ltd,neon chrome original soundtrack,4.99,2016
volumetric games,left alone,6.99,2016
ellada games,niffelheim,19.99,2016
mad head games,maze: subject 360 collector's edition,9.99,2016
anino games,grave mania: undead fever,6.99,2016
ligagamesstudio,izeriya,0.99,2016
"idea factory,compile heart,sting",hyperdevotion noire: ultimate sango set,0.99,2016
"idea factory,compile heart,sting",hyperdevotion noire: ultimate event full unlock,1.99,2016
"idea factory,compile heart,sting",hyperdevotion noire: ultimate little rain set,0.99,2016
kokua games,maui,0.0,2016
"idea factory,compile heart,sting",hyperdevotion noire: ultimate party member “tiara”,0.99,2016
"idea factory,compile heart,sting",hyperdevotion noire: ultimate member “compa”,0.99,2016
"idea factory,compile heart,sting",hyperdevotion noire: ultimate member “sting”,0.99,2016
"idea factory,compile heart,sting",hyperdevotion noire: ultimate member “if”,0.99,2016
abstract tree studio,30 impossible levels,3.99,2016
,the blair witch project,3.99,1999
,don't be a menace to south central while drinking your juice in the hood,3.99,1996
,texas chainsaw,3.99,2013
,the cabin in the woods,3.99,2012
,adventureland,3.99,2009
bplusgames,puzzle box,9.99,2016
,12 rounds 3 lockdown,3.99,2015
,drive angry,3.99,2011
,kickboxer,3.99,2003
,hesher,3.99,2011
,confessions of a dangerous mind,3.99,2003
,pi,3.99,1999
,the prophecy,3.99,2003
,the prophecy 2,3.99,2001
,nurse,3.99,2014
,requiem for a dream,3.99,2001
,rapture-palooza,3.99,2013
,see no evil 2,3.99,2014
,scary movie 3,3.99,2004
,scary movie 2,3.99,2001
,school dance,3.99,2014
,warrior,3.99,2011
,scary movie 3.5,3.99,2005
,vendetta (2015),3.99,2015
,conan the barbarian,3.99,2011
,the last stand,3.99,2013
,scream,3.99,1997
,empire state,3.99,2013
,clerks,3.99,1994
,kevin hart: let me explain,3.99,2013
,the possession,3.99,2013
,scream 3,3.99,2004
,jay and silent bob strike back,3.99,2002
,swingers,3.99,1997
,crank 2: high voltage,3.99,2009
,daybreakers,3.99,2010
,bad lieutenant,3.99,1993
,leprechaun: in the hood,3.99,2000
,war,3.99,2008
,cooties,4.99,2015
,escape plan,3.99,2013
,snitch,3.99,2013
,escape from new york,3.99,2016
,cop land,3.99,1998
,bad santa,3.99,2003
,hero,3.99,2004
,killer joe,3.99,2012
,blind swordsman: zatoichi,3.99,2004
,mimic: the director's cut,3.99,1998
desert owl games llc,the huntsman: winter's curse,0.0,2016
,this is spinal tap,3.99,1984
"desert owl games, llc",the huntsman: winter's curse (book 3),4.99,2016
,sex drive,3.99,2008
,gamer,3.99,2009
"desert owl games, llc",the huntsman: winter's curse (book 2),4.99,2016
,the hurt locker,3.99,2009
,meatballs,3.99,2003
dancing developers,tabletop soccer,0.99,2016
,reservoir dogs,3.99,1992
,warm bodies,3.99,2013
,from dusk till dawn,3.99,1996
,jackie brown,3.99,2002
,rounders,3.99,1999
,kick-ass,3.99,2010
,sin city,3.99,2005
,american psycho,3.99,2000
daniel kim,deadweight,4.99,2016
choice of games,it's killing time,5.99,2015
trazzy entertainment,revenge of roger rouge,0.99,2016
glacicle,star ruler 2 - wake of the heralds,9.99,2016
red phoenix studios,poly towns,4.99,2016
jason free,bipolar game,4.99,2016
dogenzaka lab,the men of yoshiwara: ohgiya,15.99,2016
,blue mountain state: the rise of thadland,4.99,2016
crafty studios,oil enterprise,19.99,2016
yustas game studio,weather lord: following the princess collector's edition,9.99,2015
"adventure mob,corbomite games","bolt riley, a reggae adventure",9.99,2016
noble empire corp.,world of guns: sniper rifles pack #1,9.99,2016
machine 22,march of the living,14.99,2016
ninja kiwi,bloons td battles,0.0,2016
hydrant games,overpower,8.99,2016
phung games,tank brawl,4.99,2016
zerobit games,zotrix - solar division,14.99,2016
red nettle studio,the bottom of the well - soundtrack and wallpaper bonus pack,0.0,2016
beautifun games,megamagic: wizards of the neon age,9.99,2016
89am studio,3 coins at school,4.99,2016
minion productions inc.,infinite shooter,1.99,2016
gatling goat studios,chicku,4.99,2016
phime studio llc,a-gents,1.99,2016
big ant studios,masquerade: the baubles of doom,14.99,2016
william smith,tower unite - original soundtrack,4.99,2016
organic 2 digital studio,mythic wonders: the philosopher's stone,9.99,2016
lagun victor,bitray,0.99,2016
klei entertainment,don't starve together,14.99,2016
lisa voronova,leave me alone: a trip to hell,1.99,2016
tindalos interactive,battlefleet gothic: armada,39.99,2016
tonguç bodur,bottle,1.99,2016
peace,jackal,2.99,2016
minddesk software gmbh,qubicle utility module,9.99,2016
minddesk software gmbh,qubicle professional license,99.99,2016
minddesk software gmbh,qubicle mesh module,24.99,2016
minddesk software gmbh,qubicle voxelizer module,24.99,2016
black forest games,rogue stormers,19.99,2016
crowbox,endciv,7.99,2016
forever entertainment s. a.,frederic: resurrection of music director's cut,5.99,2016
relative games,counterattack,7.99,2016
"byte4games,starcruiser studio",demon's crystals,4.99,2016
"antanas marcelionis,renė petrulienė",the howler,1.99,2016
sigono inc.,opus: the day we found earth,8.99,2016
"fk digital,flyhigh works",witch and hero(魔女と勇者),4.99,2016
team signal,opus original soundtrack,6.99,2016
team gotham,the guest - original soundtrack,0.0,2016
"alexey bokulev,sergei klimov,charlie oscar lima tango interactive entertainment","gremlins, inc. – uninvited guests",4.99,2016
bohfam,xo-planets ost,5.99,2016
bohfam,xo-planets,7.99,2015
toxtronyx interactive gmbh,bridge! 2,9.99,2016
bandit-1,western press,4.99,2016
astro port,wolflame,5.99,2016
webcore games,my night job,3.99,2016
eforb,the skies,0.0,2016
increpare games,stephen's sausage roll,29.99,2016
tomorrow arts,plastic playground,0.0,2016
christian reuter,typefighters (steam edition),1.99,2016
silicon jelly,mimpi dreams ost,0.0,2016
big boat interactive,battlezone 98 redux,19.99,2016
stage-nana,narcissu 10th anniversary anthology project - a little iris,9.99,2016
jonathan brassaud,official guide - inexistence,2.99,2016
jonathan brassaud,inexistence,2.99,2016
critical games,tales across time,2.99,2016
"spike chunsoft co., ltd.,abstraction games",danganronpa 2: goodbye despair,19.99,2016
simdesign,fsx: steam edition - vfr poland region sw add-on,24.99,2016
simdesign,fsx: steam edition - vfr poland region nw add-on,24.99,2016
trazzy entertainment,jips,2.99,2016
scs software,euro truck simulator 2 - hungarian paint jobs pack,0.99,2016
scs software,euro truck simulator 2 - turkish paint jobs pack,0.99,2016
hex entertainment,hex: shards of fate,87.94,2016
"syrin studios,small impact games",the black death,19.99,2016
aeonic entertainment,action legion,5.99,2016
firehawk studios,voxel warfare online,0.99,2016
destructive creations,is defense,5.99,2016
stoic,the banner saga 2,19.99,2016
ubisoft montreal,tom clancy's rainbow six® siege - cyan weapon skin,2.99,2016
techland,dying light - gun psycho bundle,2.99,2016
techland,dying light - volatile hunter bundle,2.99,2016
techland,dying light - harran ranger bundle,2.99,2016
ubisoft - san francisco,rocksmith® 2014 – judas priest - “electric eye”,2.99,2016
ubisoft - san francisco,rocksmith® 2014 – extreme - “play with me”,2.99,2016
fat panda games,flat kingdom paper's cut edition,7.99,2016
ubisoft - san francisco,rocksmith® 2014 – devo - “girl u want”,2.99,2016
mediatonic,hatoful boyfriend: holiday star collector's edition dlc,6.99,2016
bme digital studios,worst case z,12.99,2016
sergey bobrov,planet in the shadows,3.99,2016
demon sword games,tyrfing  cycle |vanilla|,7.99,2016
dipi games,gravity den,4.99,2016
"trapdoor games,hot cross games",night blights,4.99,2016
trion worlds,trove - double dragon pack,19.99,2016
snowrunner games,soda drinker pro,4.99,2016
square enix,final fantasy ix,20.99,2016
xpagame,zombie parking,0.99,2016
rail magic,train simulator: black forest journeys: freiburg-hausach route add-on,19.99,2016
electrolyte,icarus.1,6.99,2016
sushee,goetia,14.99,2016
rotten mage,spacejacked - soundtrack,0.0,2016
rogue factor,mordheim: city of the damned - doomweaver,1.99,2016
immersed games,tyto ecology,6.99,2016
the chinese room,everybody's gone to the rapture,19.99,2016
xorcerox,xorced - sashiro's laedrum,12.99,2016
kiro'o games,aurion: legacy of the kori-odan - official ost,4.99,2016
kiro'o games,aurion: legacy of the kori-odan,14.99,2016
rogue factor,mordheim: city of the damned - wolf-priest of ulric,1.99,2016
sourena game studio,wobbly jungle,1.99,2016
ubisoft - san francisco,rocksmith® 2014 – disturbed - “ten thousand fists”,2.99,2016
eyemobi ltd.,phantasmal: survival horror roguelike,14.99,2016
ubisoft - san francisco,rocksmith® 2014 – disturbed song pack ii,11.99,2016
leveled games,marble void,4.99,2016
lee sang,dear red - extended,2.99,2016
michal pawlowski,zenge,0.99,2016
dogenzaka lab,pub encounter,17.99,2016
heart machine,hyper light drifter original soundtrack,4.99,2016
cyberconnect2 co. ltd.,naruto shippuden: ultimate ninja storm 4 - gaara's tale extra scenario pack,9.99,2016
dharker studio,club life,9.99,2016
moonradish inc.,wand wars,11.99,2016
dirk jacobi,x-plane 10 addon - aerosoft - airport pullman-moscow,19.99,2016
dharker studio,club life - soundtrack,4.99,2016
dinofarm games,auro: a monster-bumping adventure,1.99,2016
je software,last hope - tower defense,8.99,2016
blueline games,simply chess - premium upgrade!,4.99,2016
ignishot,grand designer,49.99,2016
lab zero games,skullgirls 2nd encore upgrade,14.99,2016
"fromsoftware, inc.",dark souls™ iii,59.99,2016
,the invitation,6.99,2016
the secret games company,kim - soundtrack,5.99,2016
